event_id,observed_at,txid,input_wallet,output_wallet,amount_sats,fee_sats,script_type,src_ip,src_port,dst_ip,dst_port,latency_ms,peer_count_hint,event_sequence
syn_evt_00000000e6f8_000000001be8b972,2026-07-13T00:06:18.000Z,syn_tx_0000000000000000000000000000e6f8,syn_w_0000000000000f25,syn_w_0000000000000ed8,423500,442,P2WPKH,198.18.156.77,42027,198.18.253.236,8333,238,12,59128
syn_evt_00000000e7e1_000000001c04e0f9,2026-07-13T00:06:20.000Z,syn_tx_0000000000000000000000000000e7e1,syn_w_000000000000125c,syn_w_0000000000001267,238835,116,P2WPKH,198.18.156.80,17214,198.18.253.237,8333,2000,12,59361
syn_evt_00000000e9df_000000001c42811b,2026-07-13T00:06:20.000Z,syn_tx_0000000000000000000000000000e9df,syn_w_0000000000001996,syn_w_0000000000001a04,1000020,1908,P2WPKH,198.19.135.52,42020,198.18.253.239,8333,269,64,59871
syn_evt_00000000e603_000000001bcb1eb7,2026-07-13T00:06:24.000Z,syn_tx_0000000000000000000000000000e603,syn_w_0000000000000b54,syn_w_0000000000000c14,336500,172,P2WPKH,198.18.156.74,42032,198.18.253.235,8333,267,12,58883
syn_evt_00000000e500_000000001babd2ea,2026-07-13T00:06:31.000Z,syn_tx_0000000000000000000000000000e500,syn_w_00000000000007d4,syn_w_00000000000007d5,2402250,2619,P2WPKH,198.18.156.71,42023,198.18.253.234,8333,93,12,58624
syn_evt_00000000e6f9_000000001be8d861,2026-07-13T00:06:32.000Z,syn_tx_0000000000000000000000000000e6f9,syn_w_0000000000000f26,syn_w_0000000000000ed8,424200,486,P2WPKH,198.18.156.77,42028,198.18.253.236,8333,267,12,59129
syn_evt_00000000e8df_000000001c23921b,2026-07-13T00:06:32.000Z,syn_tx_0000000000000000000000000000e8df,syn_w_00000000000015e0,syn_w_00000000000015ef,242700,363,P2WPKH,198.19.80.248,42014,198.18.253.238,8333,300,12,59615
syn_evt_00000000e604_000000001bcb3da6,2026-07-13T00:06:36.000Z,syn_tx_0000000000000000000000000000e604,syn_w_0000000000000b54,syn_w_0000000000000c15,337800,33,P2WPKH,198.18.156.74,42033,198.18.253.235,8333,253,12,58884
syn_evt_00000000e9e0_000000001c42a00a,2026-07-13T00:06:39.000Z,syn_tx_0000000000000000000000000000e9e0,syn_w_0000000000001997,syn_w_0000000000001a0b,1000000,1985,P2WPKH,198.19.135.53,42021,198.18.253.239,8333,305,64,59872
syn_evt_00000000e6fa_000000001be8f750,2026-07-13T00:06:46.000Z,syn_tx_0000000000000000000000000000e6fa,syn_w_0000000000000f27,syn_w_0000000000000ed8,424900,512,P2WPKH,198.18.156.77,42029,198.18.253.236,8333,298,12,59130
syn_evt_00000000e501_000000001babf1d9,2026-07-13T00:06:48.000Z,syn_tx_0000000000000000000000000000e501,syn_w_00000000000007d5,syn_w_00000000000007d6,2403000,1265,P2WPKH,198.18.156.71,42024,198.18.253.234,8333,94,12,58625
syn_evt_00000000e605_000000001bcb5c95,2026-07-13T00:06:48.000Z,syn_tx_0000000000000000000000000000e605,syn_w_0000000000000b54,syn_w_0000000000000c16,339100,610,P2WPKH,198.18.156.74,42034,198.18.253.235,8333,235,12,58885
syn_evt_00000000e7e2_000000001c04ffe8,2026-07-13T00:06:58.000Z,syn_tx_0000000000000000000000000000e7e2,syn_w_000000000000125c,syn_w_0000000000001268,1649193,1561,P2WPKH,198.18.156.80,25133,198.18.253.237,8333,2040,12,59362
syn_evt_00000000e9e1_000000001c42bef9,2026-07-13T00:06:58.000Z,syn_tx_0000000000000000000000000000e9e1,syn_w_0000000000001998,syn_w_0000000000001a12,1000010,1505,P2WPKH,198.19.135.54,42022,198.18.253.239,8333,284,64,59873
syn_evt_00000000e606_000000001bcb7b84,2026-07-13T00:07:00.000Z,syn_tx_0000000000000000000000000000e606,syn_w_0000000000000b54,syn_w_0000000000000c17,340400,517,P2WPKH,198.18.156.74,42035,198.18.253.235,8333,288,12,58886
syn_evt_00000000e6fb_000000001be9163f,2026-07-13T00:07:00.000Z,syn_tx_0000000000000000000000000000e6fb,syn_w_0000000000000f28,syn_w_0000000000000ed8,425600,130,P2WPKH,198.18.156.77,42030,198.18.253.236,8333,286,12,59131
syn_evt_00000000e8e0_000000001c23b10a,2026-07-13T00:07:00.000Z,syn_tx_0000000000000000000000000000e8e0,syn_w_00000000000015e0,syn_w_00000000000015f0,373848,437,P2WPKH,198.19.80.249,42015,198.18.253.238,8333,211,12,59616
syn_evt_000000005aa9_000000000af479b1,2026-07-13T00:07:02.000Z,syn_tx_00000000000000000000000000005aa9,syn_w_000000000000175b,syn_w_0000000000002692,48972,11,P2WPKH,198.18.9.159,35005,198.18.9.249,8333,373,11,23209
syn_evt_00000000e3f4_000000001b8b70b6,2026-07-13T00:07:05.000Z,syn_tx_0000000000000000000000000000e3f4,syn_w_0000000000000452,syn_w_0000000000000453,3650000,3053,P2WPKH,198.18.156.68,42005,198.18.253.233,8333,185,12,58356
syn_evt_00000000e502_000000001bac10c8,2026-07-13T00:07:05.000Z,syn_tx_0000000000000000000000000000e502,syn_w_00000000000007d6,syn_w_00000000000007d7,2400000,4172,P2WPKH,198.18.156.71,42025,198.18.253.234,8333,70,12,58626
syn_evt_00000000e2fb_000000001b6d5a3f,2026-07-13T00:07:12.000Z,syn_tx_0000000000000000000000000000e2fb,syn_w_00000000000000c8,syn_w_000000000000016e,99210,93,P2WPKH,198.18.156.65,42006,198.18.253.232,8333,232,12,58107
syn_evt_00000000e607_000000001bcb9a73,2026-07-13T00:07:12.000Z,syn_tx_0000000000000000000000000000e607,syn_w_0000000000000b54,syn_w_0000000000000c18,330000,503,P2WPKH,198.18.156.74,42036,198.18.253.235,8333,298,12,58887
syn_evt_00000000e6fc_000000001be9352e,2026-07-13T00:07:14.000Z,syn_tx_0000000000000000000000000000e6fc,syn_w_0000000000000f29,syn_w_0000000000000ed8,426300,707,P2WPKH,198.18.156.77,42031,198.18.253.236,8333,249,12,59132
syn_evt_00000000e9e2_000000001c42dde8,2026-07-13T00:07:17.000Z,syn_tx_0000000000000000000000000000e9e2,syn_w_0000000000001999,syn_w_0000000000001a05,1000020,1704,P2WPKH,198.19.135.55,42023,198.18.253.239,8333,352,64,59874
syn_evt_00000000e503_000000001bac2fb7,2026-07-13T00:07:22.000Z,syn_tx_0000000000000000000000000000e503,syn_w_00000000000007d7,syn_w_00000000000007d8,2400750,3262,P2WPKH,198.18.156.71,42026,198.18.253.234,8333,71,12,58627
syn_evt_00000000e608_000000001bcbb962,2026-07-13T00:07:24.000Z,syn_tx_0000000000000000000000000000e608,syn_w_0000000000000b54,syn_w_0000000000000c19,331300,469,P2WPKH,198.18.156.74,42037,198.18.253.235,8333,188,12,58888
syn_evt_00000000e6fd_000000001be9541d,2026-07-13T00:07:28.000Z,syn_tx_0000000000000000000000000000e6fd,syn_w_0000000000000f2a,syn_w_0000000000000ed8,427000,82,P2WPKH,198.18.156.77,42032,198.18.253.236,8333,258,12,59133
syn_evt_00000000e8e1_000000001c23cff9,2026-07-13T00:07:28.000Z,syn_tx_0000000000000000000000000000e8e1,syn_w_00000000000015e0,syn_w_00000000000015f1,48897,30,P2WPKH,198.19.80.250,42016,198.18.253.238,8333,297,12,59617
syn_evt_00000000e609_000000001bcbd851,2026-07-13T00:07:36.000Z,syn_tx_0000000000000000000000000000e609,syn_w_0000000000000b54,syn_w_0000000000000c1a,332600,71,P2WPKH,198.18.156.74,42038,198.18.253.235,8333,299,12,58889
syn_evt_00000000e7e3_000000001c051ed7,2026-07-13T00:07:36.000Z,syn_tx_0000000000000000000000000000e7e3,syn_w_000000000000125c,syn_w_0000000000001269,402852,432,P2WPKH,198.18.156.80,33052,198.18.253.237,8333,2080,12,59363
syn_evt_00000000e9e3_000000001c42fcd7,2026-07-13T00:07:36.000Z,syn_tx_0000000000000000000000000000e9e3,syn_w_000000000000199a,syn_w_0000000000001a0c,1000000,1494,P2WPKH,198.19.135.44,42024,198.18.253.239,8333,247,64,59875
syn_evt_00000000e504_000000001bac4ea6,2026-07-13T00:07:39.000Z,syn_tx_0000000000000000000000000000e504,syn_w_00000000000007d8,syn_w_00000000000007d9,2401500,2098,P2WPKH,198.18.156.71,42027,198.18.253.234,8333,72,12,58628
syn_evt_00000000e6fe_000000001be9730c,2026-07-13T00:07:42.000Z,syn_tx_0000000000000000000000000000e6fe,syn_w_0000000000000f2b,syn_w_0000000000000ed8,420000,597,P2WPKH,198.18.156.77,42033,198.18.253.236,8333,203,12,59134
syn_evt_000000005aaa_000000000af498a0,2026-07-13T00:07:45.000Z,syn_tx_00000000000000000000000000005aaa,syn_w_000000000000153b,syn_w_0000000000000c71,296188,290,P2WPKH,198.18.9.166,47003,198.18.10.10,8333,394,26,23210
syn_evt_00000000e60a_000000001bcbf740,2026-07-13T00:07:48.000Z,syn_tx_0000000000000000000000000000e60a,syn_w_0000000000000b54,syn_w_0000000000000c1b,333900,136,P2WPKH,198.18.156.74,42039,198.18.253.235,8333,260,12,58890
syn_evt_00000000e9e4_000000001c431bc6,2026-07-13T00:07:55.000Z,syn_tx_0000000000000000000000000000e9e4,syn_w_000000000000199b,syn_w_0000000000001a13,1000010,840,P2WPKH,198.19.135.45,42025,198.18.253.239,8333,144,64,59876
syn_evt_00000000e505_000000001bac6d95,2026-07-13T00:07:56.000Z,syn_tx_0000000000000000000000000000e505,syn_w_00000000000007d9,syn_w_00000000000007da,2402250,4321,P2WPKH,198.18.156.71,42028,198.18.253.234,8333,73,12,58629
syn_evt_00000000e6ff_000000001be991fb,2026-07-13T00:07:56.000Z,syn_tx_0000000000000000000000000000e6ff,syn_w_0000000000000f2c,syn_w_0000000000000ed8,420700,376,P2WPKH,198.18.156.77,42034,198.18.253.236,8333,215,12,59135
syn_evt_00000000e8e2_000000001c23eee8,2026-07-13T00:07:56.000Z,syn_tx_0000000000000000000000000000e8e2,syn_w_00000000000015e0,syn_w_00000000000015f2,398488,600,P2WPKH,198.19.80.251,42017,198.18.253.238,8333,227,12,59618
syn_evt_00000000e60b_000000001bcc162f,2026-07-13T00:08:00.000Z,syn_tx_0000000000000000000000000000e60b,syn_w_0000000000000b54,syn_w_0000000000000c1c,335200,229,P2WPKH,198.18.156.74,42040,198.18.253.235,8333,241,12,58891
syn_evt_00000000e700_000000001be9b0ea,2026-07-13T00:08:10.000Z,syn_tx_0000000000000000000000000000e700,syn_w_0000000000000f2d,syn_w_0000000000000ed8,421400,469,P2WPKH,198.18.156.77,42035,198.18.253.236,8333,211,12,59136
syn_evt_00000000e60c_000000001bcc351e,2026-07-13T00:08:12.000Z,syn_tx_0000000000000000000000000000e60c,syn_w_0000000000000b54,syn_w_0000000000000c1d,336500,671,P2WPKH,198.18.156.74,42041,198.18.253.235,8333,193,12,58892
syn_evt_00000000e506_000000001bac8c84,2026-07-13T00:08:13.000Z,syn_tx_0000000000000000000000000000e506,syn_w_00000000000007da,syn_w_00000000000007d1,2403000,2053,P2WPKH,198.18.156.71,42029,198.18.253.234,8333,74,12,58630
syn_evt_00000000e7e4_000000001c053dc6,2026-07-13T00:08:14.000Z,syn_tx_0000000000000000000000000000e7e4,syn_w_000000000000125c,syn_w_000000000000126a,143624,69,P2WPKH,198.18.156.80,40971,198.18.253.237,8333,2120,12,59364
syn_evt_00000000e9e5_000000001c433ab5,2026-07-13T00:08:14.000Z,syn_tx_0000000000000000000000000000e9e5,syn_w_000000000000199c,syn_w_0000000000001a06,1000020,955,P2WPKH,198.19.135.46,42026,198.18.253.239,8333,245,64,59877
syn_evt_000000005aab_000000000af4b78f,2026-07-13T00:08:22.000Z,syn_tx_00000000000000000000000000005aab,syn_w_0000000000000375,syn_w_000000000000111e,84738,111,P2PKH,198.18.9.173,50609,198.18.10.27,8333,498,28,23211
syn_evt_00000000e2fc_000000001b6d792e,2026-07-13T00:08:24.000Z,syn_tx_0000000000000000000000000000e2fc,syn_w_00000000000000c8,syn_w_000000000000016f,99000,131,P2WPKH,198.18.156.65,42007,198.18.253.232,8333,254,12,58108
syn_evt_00000000e60d_000000001bcc540d,2026-07-13T00:08:24.000Z,syn_tx_0000000000000000000000000000e60d,syn_w_0000000000000b54,syn_w_0000000000000c1e,337800,360,P2WPKH,198.18.156.74,42042,198.18.253.235,8333,269,12,58893
syn_evt_00000000e701_000000001be9cfd9,2026-07-13T00:08:24.000Z,syn_tx_0000000000000000000000000000e701,syn_w_0000000000000f2e,syn_w_0000000000000ed8,422100,629,P2WPKH,198.18.156.77,42036,198.18.253.236,8333,296,12,59137
syn_evt_00000000e8e3_000000001c240dd7,2026-07-13T00:08:24.000Z,syn_tx_0000000000000000000000000000e8e3,syn_w_00000000000015e0,syn_w_00000000000015f3,232204,266,P2WPKH,198.19.80.252,42018,198.18.253.238,8333,216,12,59619
syn_evt_00000000e3f5_000000001b8b8fa5,2026-07-13T00:08:30.000Z,syn_tx_0000000000000000000000000000e3f5,syn_w_0000000000000453,syn_w_0000000000000454,3420000,1942,P2WPKH,198.18.156.68,42006,198.18.253.233,8333,208,12,58357
syn_evt_00000000e507_000000001bacab73,2026-07-13T00:08:30.000Z,syn_tx_0000000000000000000000000000e507,syn_w_00000000000007d1,syn_w_00000000000007d2,2400000,1674,P2WPKH,198.18.156.71,42030,198.18.253.234,8333,75,12,58631
syn_evt_00000000e9e6_000000001c4359a4,2026-07-13T00:08:33.000Z,syn_tx_0000000000000000000000000000e9e6,syn_w_000000000000199d,syn_w_0000000000001a0d,1000000,431,P2WPKH,198.19.135.47,42027,198.18.253.239,8333,326,64,59878
syn_evt_00000000e60e_000000001bcc72fc,2026-07-13T00:08:36.000Z,syn_tx_0000000000000000000000000000e60e,syn_w_0000000000000b54,syn_w_0000000000000c1f,339100,163,P2WPKH,198.18.156.74,42043,198.18.253.235,8333,286,12,58894
syn_evt_00000000e702_000000001be9eec8,2026-07-13T00:08:38.000Z,syn_tx_0000000000000000000000000000e702,syn_w_0000000000000f2f,syn_w_0000000000000ed8,422800,770,P2WPKH,198.18.156.77,42037,198.18.253.236,8333,291,12,59138
syn_evt_00000000e508_000000001bacca62,2026-07-13T00:08:47.000Z,syn_tx_0000000000000000000000000000e508,syn_w_00000000000007d2,syn_w_00000000000007d3,2400750,421,P2WPKH,198.18.156.71,42031,198.18.253.234,8333,76,12,58632
syn_evt_00000000e60f_000000001bcc91eb,2026-07-13T00:08:48.000Z,syn_tx_0000000000000000000000000000e60f,syn_w_0000000000000b54,syn_w_0000000000000c20,340400,77,P2WPKH,198.18.156.74,42044,198.18.253.235,8333,241,12,58895
syn_evt_00000000e703_000000001bea0db7,2026-07-13T00:08:52.000Z,syn_tx_0000000000000000000000000000e703,syn_w_0000000000000f30,syn_w_0000000000000ed8,423500,549,P2WPKH,198.18.156.77,42038,198.18.253.236,8333,275,12,59139
syn_evt_00000000e7e5_000000001c055cb5,2026-07-13T00:08:52.000Z,syn_tx_0000000000000000000000000000e7e5,syn_w_000000000000125c,syn_w_000000000000126b,181280,81,P2WPKH,198.18.156.80,48890,198.18.253.237,8333,2160,12,59365
syn_evt_00000000e8e4_000000001c242cc6,2026-07-13T00:08:52.000Z,syn_tx_0000000000000000000000000000e8e4,syn_w_00000000000015e0,syn_w_00000000000015f4,72120,30,P2WPKH,198.19.80.253,42019,198.18.253.238,8333,250,12,59620
syn_evt_00000000e9e7_000000001c437893,2026-07-13T00:08:52.000Z,syn_tx_0000000000000000000000000000e9e7,syn_w_000000000000199e,syn_w_0000000000001a14,1000010,647,P2WPKH,198.19.135.48,42028,198.18.253.239,8333,284,64,59879
syn_evt_000000005aac_000000000af4d67e,2026-07-13T00:09:00.000Z,syn_tx_00000000000000000000000000005aac,syn_w_0000000000001cd0,syn_w_0000000000000e35,143800,189,P2PKH,198.18.9.180,18683,198.18.10.44,8333,139,12,23212
syn_evt_00000000e610_000000001bccb0da,2026-07-13T00:09:00.000Z,syn_tx_0000000000000000000000000000e610,syn_w_0000000000000b54,syn_w_0000000000000c21,330000,126,P2WPKH,198.18.156.74,42045,198.18.253.235,8333,245,12,58896
syn_evt_00000000e509_000000001bace951,2026-07-13T00:09:04.000Z,syn_tx_0000000000000000000000000000e509,syn_w_00000000000007d3,syn_w_00000000000007d4,2401500,4176,P2WPKH,198.18.156.71,42032,198.18.253.234,8333,77,12,58633
syn_evt_00000000e704_000000001bea2ca6,2026-07-13T00:09:06.000Z,syn_tx_0000000000000000000000000000e704,syn_w_0000000000000f31,syn_w_0000000000000ed8,424200,76,P2WPKH,198.18.156.77,42039,198.18.253.236,8333,253,12,59140
syn_evt_00000000e9e8_000000001c439782,2026-07-13T00:09:11.000Z,syn_tx_0000000000000000000000000000e9e8,syn_w_000000000000199f,syn_w_0000000000001a07,1000020,1235,P2WPKH,198.19.135.49,42029,198.18.253.239,8333,234,64,59880
syn_evt_00000000e611_000000001bcccfc9,2026-07-13T00:09:12.000Z,syn_tx_0000000000000000000000000000e611,syn_w_0000000000000b54,syn_w_0000000000000c22,331300,228,P2WPKH,198.18.156.74,42046,198.18.253.235,8333,202,12,58897
syn_evt_00000000e705_000000001bea4b95,2026-07-13T00:09:20.000Z,syn_tx_0000000000000000000000000000e705,syn_w_0000000000000f32,syn_w_0000000000000ed8,424900,634,P2WPKH,198.18.156.77,42040,198.18.253.236,8333,279,12,59141
syn_evt_00000000e8e5_000000001c244bb5,2026-07-13T00:09:20.000Z,syn_tx_0000000000000000000000000000e8e5,syn_w_00000000000015e0,syn_w_00000000000015f5,382654,33,P2WPKH,198.19.80.254,42020,198.18.253.238,8333,307,12,59621
syn_evt_00000000e50a_000000001bad0840,2026-07-13T00:09:21.000Z,syn_tx_0000000000000000000000000000e50a,syn_w_00000000000007d4,syn_w_00000000000007d5,2402250,277,P2WPKH,198.18.156.71,42033,198.18.253.234,8333,78,12,58634
syn_evt_00000000e612_000000001bcceeb8,2026-07-13T00:09:24.000Z,syn_tx_0000000000000000000000000000e612,syn_w_0000000000000b54,syn_w_0000000000000c23,332600,189,P2WPKH,198.18.156.74,42047,198.18.253.235,8333,235,12,58898
syn_evt_00000000e7e6_000000001c057ba4,2026-07-13T00:09:30.000Z,syn_tx_0000000000000000000000000000e7e6,syn_w_000000000000125c,syn_w_000000000000126c,324947,350,P2WPKH,198.18.156.80,56809,198.18.253.237,8333,2200,12,59366
syn_evt_00000000e9e9_000000001c43b671,2026-07-13T00:09:30.000Z,syn_tx_0000000000000000000000000000e9e9,syn_w_00000000000019a0,syn_w_0000000000001a0e,1000000,1248,P2WPKH,198.19.135.50,42030,198.18.253.239,8333,281,64,59881
syn_evt_00000000e706_000000001bea6a84,2026-07-13T00:09:34.000Z,syn_tx_0000000000000000000000000000e706,syn_w_0000000000000f33,syn_w_0000000000000ed8,425600,219,P2WPKH,198.18.156.77,42041,198.18.253.236,8333,238,12,59142
syn_evt_00000000e2fd_000000001b6d981d,2026-07-13T00:09:36.000Z,syn_tx_0000000000000000000000000000e2fd,syn_w_00000000000000c8,syn_w_0000000000000170,99035,54,P2WPKH,198.18.156.65,42008,198.18.253.232,8333,273,12,58109
syn_evt_00000000e613_000000001bcd0da7,2026-07-13T00:09:36.000Z,syn_tx_0000000000000000000000000000e613,syn_w_0000000000000b54,syn_w_0000000000000c24,333900,391,P2WPKH,198.18.156.74,42048,198.18.253.235,8333,278,12,58899
syn_evt_00000000e50b_000000001bad272f,2026-07-13T00:09:38.000Z,syn_tx_0000000000000000000000000000e50b,syn_w_00000000000007d5,syn_w_00000000000007d6,2403000,954,P2WPKH,198.18.156.71,42034,198.18.253.234,8333,79,12,58635
syn_evt_00000000e614_000000001bcd2c96,2026-07-13T00:09:48.000Z,syn_tx_0000000000000000000000000000e614,syn_w_0000000000000b54,syn_w_0000000000000c25,335200,272,P2WPKH,198.18.156.74,42049,198.18.253.235,8333,215,12,58900
syn_evt_00000000e707_000000001bea8973,2026-07-13T00:09:48.000Z,syn_tx_0000000000000000000000000000e707,syn_w_0000000000000f34,syn_w_0000000000000ed8,426300,160,P2WPKH,198.18.156.77,42042,198.18.253.236,8333,265,12,59143
syn_evt_00000000e8e6_000000001c246aa4,2026-07-13T00:09:48.000Z,syn_tx_0000000000000000000000000000e8e6,syn_w_00000000000015e0,syn_w_00000000000015f6,307708,91,P2WPKH,198.19.80.255,42021,198.18.253.238,8333,280,12,59622
syn_evt_00000000e9ea_000000001c43d560,2026-07-13T00:09:49.000Z,syn_tx_0000000000000000000000000000e9ea,syn_w_00000000000019a1,syn_w_0000000000001a15,1000010,1726,P2WPKH,198.19.135.51,42031,198.18.253.239,8333,243,64,59882
syn_evt_00000000e3f6_000000001b8bae94,2026-07-13T00:09:55.000Z,syn_tx_0000000000000000000000000000e3f6,syn_w_0000000000000454,syn_w_0000000000000455,3190000,5255,P2WPKH,198.18.156.68,42007,198.18.253.233,8333,239,12,58358
syn_evt_00000000e50c_000000001bad461e,2026-07-13T00:09:55.000Z,syn_tx_0000000000000000000000000000e50c,syn_w_00000000000007d6,syn_w_00000000000007d7,2400000,3256,P2WPKH,198.18.156.71,42035,198.18.253.234,8333,80,12,58636
syn_evt_00000000e615_000000001bcd4b85,2026-07-13T00:10:00.000Z,syn_tx_0000000000000000000000000000e615,syn_w_0000000000000b54,syn_w_0000000000000c26,336500,413,P2WPKH,198.18.156.74,42000,198.18.253.235,8333,263,12,58901
syn_evt_00000000e708_000000001beaa862,2026-07-13T00:10:02.000Z,syn_tx_0000000000000000000000000000e708,syn_w_0000000000000f35,syn_w_0000000000000ed8,427000,253,P2WPKH,198.18.156.77,42043,198.18.253.236,8333,229,12,59144
syn_evt_000000005aad_000000000af4f56d,2026-07-13T00:10:05.000Z,syn_tx_00000000000000000000000000005aad,syn_w_000000000000121b,syn_w_000000000000182e,38687,41,P2PKH,198.18.9.187,53415,198.18.10.61,8333,463,12,23213
syn_evt_00000000e7e7_000000001c059a93,2026-07-13T00:10:08.000Z,syn_tx_0000000000000000000000000000e7e7,syn_w_000000000000125c,syn_w_000000000000126d,73167,4,P2WPKH,198.18.156.80,1728,198.18.253.237,8333,2240,12,59367
syn_evt_00000000e9eb_000000001c43f44f,2026-07-13T00:10:08.000Z,syn_tx_0000000000000000000000000000e9eb,syn_w_00000000000019a2,syn_w_0000000000001a08,1000020,834,P2WPKH,198.19.135.52,42032,198.18.253.239,8333,202,64,59883
syn_evt_00000000e50d_000000001bad650d,2026-07-13T00:10:12.000Z,syn_tx_0000000000000000000000000000e50d,syn_w_00000000000007d7,syn_w_00000000000007d8,2400750,1615,P2WPKH,198.18.156.71,42036,198.18.253.234,8333,81,12,58637
syn_evt_00000000e616_000000001bcd6a74,2026-07-13T00:10:12.000Z,syn_tx_0000000000000000000000000000e616,syn_w_0000000000000b54,syn_w_0000000000000c27,337800,474,P2WPKH,198.18.156.74,42001,198.18.253.235,8333,227,12,58902
syn_evt_00000000e709_000000001beac751,2026-07-13T00:10:16.000Z,syn_tx_0000000000000000000000000000e709,syn_w_0000000000000f36,syn_w_0000000000000ed8,420000,401,P2WPKH,198.18.156.77,42044,198.18.253.236,8333,142,12,59145
syn_evt_00000000e8e7_000000001c248993,2026-07-13T00:10:16.000Z,syn_tx_0000000000000000000000000000e8e7,syn_w_00000000000015e0,syn_w_00000000000015f7,89845,37,P2WPKH,198.19.81.0,42022,198.18.253.238,8333,350,12,59623
syn_evt_00000000e617_000000001bcd8963,2026-07-13T00:10:24.000Z,syn_tx_0000000000000000000000000000e617,syn_w_0000000000000b54,syn_w_0000000000000c28,339100,633,P2WPKH,198.18.156.74,42002,198.18.253.235,8333,210,12,58903
syn_evt_00000000e9ec_000000001c44133e,2026-07-13T00:10:27.000Z,syn_tx_0000000000000000000000000000e9ec,syn_w_00000000000019a3,syn_w_0000000000001a0f,1000000,599,P2WPKH,198.19.135.53,42033,198.18.253.239,8333,261,64,59884
syn_evt_00000000e50e_000000001bad83fc,2026-07-13T00:10:29.000Z,syn_tx_0000000000000000000000000000e50e,syn_w_00000000000007d8,syn_w_00000000000007d9,2401500,2451,P2WPKH,198.18.156.71,42037,198.18.253.234,8333,82,12,58638
syn_evt_00000000e70a_000000001beae640,2026-07-13T00:10:30.000Z,syn_tx_0000000000000000000000000000e70a,syn_w_0000000000000f37,syn_w_0000000000000ed8,420700,721,P2WPKH,198.18.156.77,42045,198.18.253.236,8333,271,12,59146
syn_evt_00000000e618_000000001bcda852,2026-07-13T00:10:36.000Z,syn_tx_0000000000000000000000000000e618,syn_w_0000000000000b54,syn_w_0000000000000c29,340400,150,P2WPKH,198.18.156.74,42003,198.18.253.235,8333,297,12,58904
syn_evt_00000000e70b_000000001beb052f,2026-07-13T00:10:44.000Z,syn_tx_0000000000000000000000000000e70b,syn_w_0000000000000f38,syn_w_0000000000000ed8,421400,653,P2WPKH,198.18.156.77,42046,198.18.253.236,8333,260,12,59147
syn_evt_00000000e8e8_000000001c24a882,2026-07-13T00:10:44.000Z,syn_tx_0000000000000000000000000000e8e8,syn_w_00000000000015e0,syn_w_00000000000015f8,363762,59,P2WPKH,198.19.81.1,42023,198.18.253.238,8333,203,12,59624
syn_evt_00000000e50f_000000001bada2eb,2026-07-13T00:10:46.000Z,syn_tx_0000000000000000000000000000e50f,syn_w_00000000000007d9,syn_w_00000000000007da,2402250,4511,P2WPKH,198.18.156.71,42038,198.18.253.234,8333,83,12,58639
syn_evt_00000000e7e8_000000001c05b982,2026-07-13T00:10:46.000Z,syn_tx_0000000000000000000000000000e7e8,syn_w_000000000000125c,syn_w_000000000000126e,361012,397,P2WPKH,198.18.156.80,9647,198.18.253.237,8333,2280,12,59368
syn_evt_00000000e9ed_000000001c44322d,2026-07-13T00:10:46.000Z,syn_tx_0000000000000000000000000000e9ed,syn_w_00000000000019a4,syn_w_0000000000001a16,1000010,976,P2WPKH,198.19.135.54,42034,198.18.253.239,8333,216,64,59885
syn_evt_000000005aae_000000000af5145c,2026-07-13T00:10:47.000Z,syn_tx_00000000000000000000000000005aae,syn_w_0000000000000f2e,syn_w_00000000000013db,313970,525,P2SH,198.18.9.194,49768,198.18.10.78,8333,442,39,23214
syn_evt_00000000e2fe_000000001b6db70c,2026-07-13T00:10:48.000Z,syn_tx_0000000000000000000000000000e2fe,syn_w_00000000000000c8,syn_w_0000000000000171,99070,177,P2WPKH,198.18.156.65,42009,198.18.253.232,8333,192,12,58110
syn_evt_00000000e619_000000001bcdc741,2026-07-13T00:10:48.000Z,syn_tx_0000000000000000000000000000e619,syn_w_0000000000000b54,syn_w_0000000000000c2a,330000,198,P2WPKH,198.18.156.74,42004,198.18.253.235,8333,289,12,58905
syn_evt_00000000e70c_000000001beb241e,2026-07-13T00:10:58.000Z,syn_tx_0000000000000000000000000000e70c,syn_w_0000000000000f39,syn_w_0000000000000ed8,422100,255,P2WPKH,198.18.156.77,42047,198.18.253.236,8333,282,12,59148
syn_evt_00000000e61a_000000001bcde630,2026-07-13T00:11:00.000Z,syn_tx_0000000000000000000000000000e61a,syn_w_0000000000000b54,syn_w_0000000000000c2b,331300,582,P2WPKH,198.18.156.74,42005,198.18.253.235,8333,255,12,58906
syn_evt_00000000e510_000000001badc1da,2026-07-13T00:11:03.000Z,syn_tx_0000000000000000000000000000e510,syn_w_00000000000007da,syn_w_00000000000007d1,2403000,4665,P2WPKH,198.18.156.71,42039,198.18.253.234,8333,84,12,58640
syn_evt_00000000e9ee_000000001c44511c,2026-07-13T00:11:05.000Z,syn_tx_0000000000000000000000000000e9ee,syn_w_00000000000019a5,syn_w_0000000000001a09,1000020,1660,P2WPKH,198.19.135.55,42035,198.18.253.239,8333,224,64,59886
syn_evt_00000000e61b_000000001bce051f,2026-07-13T00:11:12.000Z,syn_tx_0000000000000000000000000000e61b,syn_w_0000000000000b54,syn_w_0000000000000c2c,332600,343,P2WPKH,198.18.156.74,42006,198.18.253.235,8333,256,12,58907
