event_id,entity_type,entity_id,window_end,is_anomalous,scenario_id,severity_truth
syn_evt_00000000e6c5_000000001be28fd5,wallet,syn_w_0000000000000e8e,2026-07-05T00:17:44.000Z,1,FAN_IN,high
syn_evt_00000000e6c6_000000001be2aec4,wallet,syn_w_0000000000000e8f,2026-07-05T00:17:58.000Z,1,FAN_IN,high
syn_evt_00000000e6c7_000000001be2cdb3,wallet,syn_w_0000000000000e90,2026-07-05T00:18:12.000Z,1,FAN_IN,high
syn_evt_00000000e6c8_000000001be2eca2,wallet,syn_w_0000000000000e91,2026-07-05T00:18:26.000Z,1,FAN_IN,high
syn_evt_00000000e6c9_000000001be30b91,wallet,syn_w_0000000000000e92,2026-07-05T00:18:40.000Z,1,FAN_IN,high
syn_evt_00000000e6ca_000000001be32a80,wallet,syn_w_0000000000000e93,2026-07-05T00:18:54.000Z,1,FAN_IN,high
syn_evt_00000000e6cb_000000001be3496f,wallet,syn_w_0000000000000e94,2026-07-05T00:19:08.000Z,1,FAN_IN,high
syn_evt_00000000e6cc_000000001be3685e,wallet,syn_w_0000000000000e95,2026-07-05T00:19:22.000Z,1,FAN_IN,high
syn_evt_00000000e6cd_000000001be3874d,wallet,syn_w_0000000000000e96,2026-07-05T00:19:36.000Z,1,FAN_IN,high
syn_evt_00000000e6ce_000000001be3a63c,wallet,syn_w_0000000000000e97,2026-07-05T00:19:50.000Z,1,FAN_IN,high
syn_evt_00000000e6cf_000000001be3c52b,wallet,syn_w_0000000000000e98,2026-07-05T00:20:04.000Z,1,FAN_IN,high
syn_evt_00000000e6d0_000000001be3e41a,wallet,syn_w_0000000000000e99,2026-07-05T00:20:18.000Z,1,FAN_IN,high
syn_evt_00000000e6d1_000000001be40309,wallet,syn_w_0000000000000e9a,2026-07-05T00:20:32.000Z,1,FAN_IN,high
syn_evt_00000000e6d2_000000001be421f8,wallet,syn_w_0000000000000e9b,2026-07-05T00:20:46.000Z,1,FAN_IN,high
syn_evt_00000000e6d3_000000001be440e7,wallet,syn_w_0000000000000e9c,2026-07-05T00:21:00.000Z,1,FAN_IN,high
syn_evt_00000000e6d4_000000001be45fd6,wallet,syn_w_0000000000000e9d,2026-07-05T00:21:14.000Z,1,FAN_IN,high
syn_evt_00000000e6d5_000000001be47ec5,wallet,syn_w_0000000000000e9e,2026-07-05T00:21:28.000Z,1,FAN_IN,high
syn_evt_00000000e6d6_000000001be49db4,wallet,syn_w_0000000000000e9f,2026-07-05T00:21:42.000Z,1,FAN_IN,high
syn_evt_00000000e6d7_000000001be4bca3,wallet,syn_w_0000000000000ea0,2026-07-05T00:21:56.000Z,1,FAN_IN,high
syn_evt_00000000e6d8_000000001be4db92,wallet,syn_w_0000000000000ea1,2026-07-05T00:22:10.000Z,1,FAN_IN,high
syn_evt_00000000e6d9_000000001be4fa81,wallet,syn_w_0000000000000ea2,2026-07-05T00:22:24.000Z,1,FAN_IN,high
syn_evt_00000000e6da_000000001be51970,wallet,syn_w_0000000000000ea3,2026-07-05T00:22:38.000Z,1,FAN_IN,high
syn_evt_00000000e6db_000000001be5385f,wallet,syn_w_0000000000000ea4,2026-07-05T00:22:52.000Z,1,FAN_IN,high
syn_evt_00000000e6dc_000000001be5574e,wallet,syn_w_0000000000000ea5,2026-07-05T00:23:06.000Z,1,FAN_IN,high
syn_evt_00000000e6dd_000000001be5763d,wallet,syn_w_0000000000000f0a,2026-07-13T00:00:00.000Z,1,FAN_IN,high
syn_evt_00000000e6de_000000001be5952c,wallet,syn_w_0000000000000f0b,2026-07-13T00:00:14.000Z,1,FAN_IN,high
syn_evt_00000000e6df_000000001be5b41b,wallet,syn_w_0000000000000f0c,2026-07-13T00:00:28.000Z,1,FAN_IN,high
syn_evt_00000000e6e0_000000001be5d30a,wallet,syn_w_0000000000000f0d,2026-07-13T00:00:42.000Z,1,FAN_IN,high
syn_evt_00000000e6e1_000000001be5f1f9,wallet,syn_w_0000000000000f0e,2026-07-13T00:00:56.000Z,1,FAN_IN,high
syn_evt_00000000e6e2_000000001be610e8,wallet,syn_w_0000000000000f0f,2026-07-13T00:01:10.000Z,1,FAN_IN,high
syn_evt_00000000e6e3_000000001be62fd7,wallet,syn_w_0000000000000f10,2026-07-13T00:01:24.000Z,1,FAN_IN,high
syn_evt_00000000e6e4_000000001be64ec6,wallet,syn_w_0000000000000f11,2026-07-13T00:01:38.000Z,1,FAN_IN,high
syn_evt_00000000e6e5_000000001be66db5,wallet,syn_w_0000000000000f12,2026-07-13T00:01:52.000Z,1,FAN_IN,high
syn_evt_00000000e6e6_000000001be68ca4,wallet,syn_w_0000000000000f13,2026-07-13T00:02:06.000Z,1,FAN_IN,high
syn_evt_00000000e6e7_000000001be6ab93,wallet,syn_w_0000000000000f14,2026-07-13T00:02:20.000Z,1,FAN_IN,high
syn_evt_00000000e6e8_000000001be6ca82,wallet,syn_w_0000000000000f15,2026-07-13T00:02:34.000Z,1,FAN_IN,high
syn_evt_00000000e6e9_000000001be6e971,wallet,syn_w_0000000000000f16,2026-07-13T00:02:48.000Z,1,FAN_IN,high
syn_evt_00000000e6ea_000000001be70860,wallet,syn_w_0000000000000f17,2026-07-13T00:03:02.000Z,1,FAN_IN,high
syn_evt_00000000e6eb_000000001be7274f,wallet,syn_w_0000000000000f18,2026-07-13T00:03:16.000Z,1,FAN_IN,high
syn_evt_00000000e6ec_000000001be7463e,wallet,syn_w_0000000000000f19,2026-07-13T00:03:30.000Z,1,FAN_IN,high
syn_evt_00000000e6ed_000000001be7652d,wallet,syn_w_0000000000000f1a,2026-07-13T00:03:44.000Z,1,FAN_IN,high
syn_evt_00000000e6ee_000000001be7841c,wallet,syn_w_0000000000000f1b,2026-07-13T00:03:58.000Z,1,FAN_IN,high
syn_evt_00000000e6ef_000000001be7a30b,wallet,syn_w_0000000000000f1c,2026-07-13T00:04:12.000Z,1,FAN_IN,high
syn_evt_00000000e6f0_000000001be7c1fa,wallet,syn_w_0000000000000f1d,2026-07-13T00:04:26.000Z,1,FAN_IN,high
syn_evt_00000000e6f1_000000001be7e0e9,wallet,syn_w_0000000000000f1e,2026-07-13T00:04:40.000Z,1,FAN_IN,high
syn_evt_00000000e6f2_000000001be7ffd8,wallet,syn_w_0000000000000f1f,2026-07-13T00:04:54.000Z,1,FAN_IN,high
syn_evt_00000000e6f3_000000001be81ec7,wallet,syn_w_0000000000000f20,2026-07-13T00:05:08.000Z,1,FAN_IN,high
syn_evt_00000000e6f4_000000001be83db6,wallet,syn_w_0000000000000f21,2026-07-13T00:05:22.000Z,1,FAN_IN,high
syn_evt_00000000e6f5_000000001be85ca5,wallet,syn_w_0000000000000f22,2026-07-13T00:05:36.000Z,1,FAN_IN,high
syn_evt_00000000e6f6_000000001be87b94,wallet,syn_w_0000000000000f23,2026-07-13T00:05:50.000Z,1,FAN_IN,high
syn_evt_00000000e6f7_000000001be89a83,wallet,syn_w_0000000000000f24,2026-07-13T00:06:04.000Z,1,FAN_IN,high
syn_evt_00000000e6f8_000000001be8b972,wallet,syn_w_0000000000000f25,2026-07-13T00:06:18.000Z,1,FAN_IN,high
syn_evt_00000000e6f9_000000001be8d861,wallet,syn_w_0000000000000f26,2026-07-13T00:06:32.000Z,1,FAN_IN,high
syn_evt_00000000e6fa_000000001be8f750,wallet,syn_w_0000000000000f27,2026-07-13T00:06:46.000Z,1,FAN_IN,high
syn_evt_00000000e6fb_000000001be9163f,wallet,syn_w_0000000000000f28,2026-07-13T00:07:00.000Z,1,FAN_IN,high
syn_evt_00000000e6fc_000000001be9352e,wallet,syn_w_0000000000000f29,2026-07-13T00:07:14.000Z,1,FAN_IN,high
syn_evt_00000000e6fd_000000001be9541d,wallet,syn_w_0000000000000f2a,2026-07-13T00:07:28.000Z,1,FAN_IN,high
syn_evt_00000000e6fe_000000001be9730c,wallet,syn_w_0000000000000f2b,2026-07-13T00:07:42.000Z,1,FAN_IN,high
syn_evt_00000000e6ff_000000001be991fb,wallet,syn_w_0000000000000f2c,2026-07-13T00:07:56.000Z,1,FAN_IN,high
syn_evt_00000000e700_000000001be9b0ea,wallet,syn_w_0000000000000f2d,2026-07-13T00:08:10.000Z,1,FAN_IN,high
syn_evt_00000000e701_000000001be9cfd9,wallet,syn_w_0000000000000f2e,2026-07-13T00:08:24.000Z,1,FAN_IN,high
syn_evt_00000000e702_000000001be9eec8,wallet,syn_w_0000000000000f2f,2026-07-13T00:08:38.000Z,1,FAN_IN,high
syn_evt_00000000e703_000000001bea0db7,wallet,syn_w_0000000000000f30,2026-07-13T00:08:52.000Z,1,FAN_IN,high
syn_evt_00000000e704_000000001bea2ca6,wallet,syn_w_0000000000000f31,2026-07-13T00:09:06.000Z,1,FAN_IN,high
syn_evt_00000000e705_000000001bea4b95,wallet,syn_w_0000000000000f32,2026-07-13T00:09:20.000Z,1,FAN_IN,high
syn_evt_00000000e706_000000001bea6a84,wallet,syn_w_0000000000000f33,2026-07-13T00:09:34.000Z,1,FAN_IN,high
syn_evt_00000000e707_000000001bea8973,wallet,syn_w_0000000000000f34,2026-07-13T00:09:48.000Z,1,FAN_IN,high
syn_evt_00000000e708_000000001beaa862,wallet,syn_w_0000000000000f35,2026-07-13T00:10:02.000Z,1,FAN_IN,high
syn_evt_00000000e709_000000001beac751,wallet,syn_w_0000000000000f36,2026-07-13T00:10:16.000Z,1,FAN_IN,high
syn_evt_00000000e70a_000000001beae640,wallet,syn_w_0000000000000f37,2026-07-13T00:10:30.000Z,1,FAN_IN,high
syn_evt_00000000e70b_000000001beb052f,wallet,syn_w_0000000000000f38,2026-07-13T00:10:44.000Z,1,FAN_IN,high
syn_evt_00000000e70c_000000001beb241e,wallet,syn_w_0000000000000f39,2026-07-13T00:10:58.000Z,1,FAN_IN,high
syn_evt_00000000e70d_000000001beb430d,wallet,syn_w_0000000000000f3a,2026-07-13T00:11:12.000Z,1,FAN_IN,high
syn_evt_00000000e70e_000000001beb61fc,wallet,syn_w_0000000000000f3b,2026-07-13T00:11:26.000Z,1,FAN_IN,high
syn_evt_00000000e70f_000000001beb80eb,wallet,syn_w_0000000000000f3c,2026-07-13T00:11:40.000Z,1,FAN_IN,high
syn_evt_00000000e710_000000001beb9fda,wallet,syn_w_0000000000000f3d,2026-07-13T00:11:54.000Z,1,FAN_IN,high
syn_evt_00000000e711_000000001bebbec9,wallet,syn_w_0000000000000f3e,2026-07-13T00:12:08.000Z,1,FAN_IN,high
syn_evt_00000000e712_000000001bebddb8,wallet,syn_w_0000000000000f3f,2026-07-13T00:12:22.000Z,1,FAN_IN,high
syn_evt_00000000e713_000000001bebfca7,wallet,syn_w_0000000000000f40,2026-07-13T00:12:36.000Z,1,FAN_IN,high
syn_evt_00000000e714_000000001bec1b96,wallet,syn_w_0000000000000f41,2026-07-13T00:12:50.000Z,1,FAN_IN,high
syn_evt_00000000e715_000000001bec3a85,wallet,syn_w_0000000000000f42,2026-07-13T00:13:04.000Z,1,FAN_IN,high
syn_evt_00000000e716_000000001bec5974,wallet,syn_w_0000000000000f43,2026-07-13T00:13:18.000Z,1,FAN_IN,high
syn_evt_00000000e717_000000001bec7863,wallet,syn_w_0000000000000f44,2026-07-13T00:13:32.000Z,1,FAN_IN,high
syn_evt_00000000e718_000000001bec9752,wallet,syn_w_0000000000000f45,2026-07-13T00:13:46.000Z,1,FAN_IN,high
syn_evt_00000000e719_000000001becb641,wallet,syn_w_0000000000000f46,2026-07-13T00:14:00.000Z,1,FAN_IN,high
syn_evt_00000000e71a_000000001becd530,wallet,syn_w_0000000000000f47,2026-07-13T00:14:14.000Z,1,FAN_IN,high
syn_evt_00000000e71b_000000001becf41f,wallet,syn_w_0000000000000f48,2026-07-13T00:14:28.000Z,1,FAN_IN,high
syn_evt_00000000e71c_000000001bed130e,wallet,syn_w_0000000000000f49,2026-07-13T00:14:42.000Z,1,FAN_IN,high
syn_evt_00000000e71d_000000001bed31fd,wallet,syn_w_0000000000000f4a,2026-07-13T00:14:56.000Z,1,FAN_IN,high
syn_evt_00000000e71e_000000001bed50ec,wallet,syn_w_0000000000000f4b,2026-07-13T00:15:10.000Z,1,FAN_IN,high
syn_evt_00000000e71f_000000001bed6fdb,wallet,syn_w_0000000000000f4c,2026-07-13T00:15:24.000Z,1,FAN_IN,high
syn_evt_00000000e720_000000001bed8eca,wallet,syn_w_0000000000000f4d,2026-07-13T00:15:38.000Z,1,FAN_IN,high
syn_evt_00000000e721_000000001bedadb9,wallet,syn_w_0000000000000f4e,2026-07-13T00:15:52.000Z,1,FAN_IN,high
syn_evt_00000000e722_000000001bedcca8,wallet,syn_w_0000000000000f4f,2026-07-13T00:16:06.000Z,1,FAN_IN,high
syn_evt_00000000e723_000000001bedeb97,wallet,syn_w_0000000000000f50,2026-07-13T00:16:20.000Z,1,FAN_IN,high
syn_evt_00000000e724_000000001bee0a86,wallet,syn_w_0000000000000f51,2026-07-13T00:16:34.000Z,1,FAN_IN,high
syn_evt_00000000e725_000000001bee2975,wallet,syn_w_0000000000000f52,2026-07-13T00:16:48.000Z,1,FAN_IN,high
syn_evt_00000000e726_000000001bee4864,wallet,syn_w_0000000000000f53,2026-07-13T00:17:02.000Z,1,FAN_IN,high
syn_evt_00000000e727_000000001bee6753,wallet,syn_w_0000000000000f54,2026-07-13T00:17:16.000Z,1,FAN_IN,high
syn_evt_00000000e728_000000001bee8642,wallet,syn_w_0000000000000fd2,2026-07-20T00:00:00.000Z,1,FAN_IN,high
syn_evt_00000000e729_000000001beea531,wallet,syn_w_0000000000000fd3,2026-07-20T00:00:14.000Z,1,FAN_IN,high
syn_evt_00000000e72a_000000001beec420,wallet,syn_w_0000000000000fd4,2026-07-20T00:00:28.000Z,1,FAN_IN,high
syn_evt_00000000e72b_000000001beee30f,wallet,syn_w_0000000000000fd5,2026-07-20T00:00:42.000Z,1,FAN_IN,high
syn_evt_00000000e72c_000000001bef01fe,wallet,syn_w_0000000000000fd6,2026-07-20T00:00:56.000Z,1,FAN_IN,high
syn_evt_00000000e72d_000000001bef20ed,wallet,syn_w_0000000000000fd7,2026-07-20T00:01:10.000Z,1,FAN_IN,high
syn_evt_00000000e72e_000000001bef3fdc,wallet,syn_w_0000000000000fd8,2026-07-20T00:01:24.000Z,1,FAN_IN,high
syn_evt_00000000e72f_000000001bef5ecb,wallet,syn_w_0000000000000fd9,2026-07-20T00:01:38.000Z,1,FAN_IN,high
syn_evt_00000000e730_000000001bef7dba,wallet,syn_w_0000000000000fda,2026-07-20T00:01:52.000Z,1,FAN_IN,high
syn_evt_00000000e731_000000001bef9ca9,wallet,syn_w_0000000000000fdb,2026-07-20T00:02:06.000Z,1,FAN_IN,high
syn_evt_00000000e732_000000001befbb98,wallet,syn_w_0000000000000fdc,2026-07-20T00:02:20.000Z,1,FAN_IN,high
syn_evt_00000000e733_000000001befda87,wallet,syn_w_0000000000000fdd,2026-07-20T00:02:34.000Z,1,FAN_IN,high
syn_evt_00000000e734_000000001beff976,wallet,syn_w_0000000000000fde,2026-07-20T00:02:48.000Z,1,FAN_IN,high
syn_evt_00000000e735_000000001bf01865,wallet,syn_w_0000000000000fdf,2026-07-20T00:03:02.000Z,1,FAN_IN,high
syn_evt_00000000e736_000000001bf03754,wallet,syn_w_0000000000000fe0,2026-07-20T00:03:16.000Z,1,FAN_IN,high
syn_evt_00000000e737_000000001bf05643,wallet,syn_w_0000000000000fe1,2026-07-20T00:03:30.000Z,1,FAN_IN,high
syn_evt_00000000e738_000000001bf07532,wallet,syn_w_0000000000000fe2,2026-07-20T00:03:44.000Z,1,FAN_IN,high
syn_evt_00000000e739_000000001bf09421,wallet,syn_w_0000000000000fe3,2026-07-20T00:03:58.000Z,1,FAN_IN,high
syn_evt_00000000e73a_000000001bf0b310,wallet,syn_w_0000000000000fe4,2026-07-20T00:04:12.000Z,1,FAN_IN,high
syn_evt_00000000e73b_000000001bf0d1ff,wallet,syn_w_0000000000000fe5,2026-07-20T00:04:26.000Z,1,FAN_IN,high
syn_evt_00000000e73c_000000001bf0f0ee,wallet,syn_w_0000000000000fe6,2026-07-20T00:04:40.000Z,1,FAN_IN,high
syn_evt_00000000e73d_000000001bf10fdd,wallet,syn_w_0000000000000fe7,2026-07-20T00:04:54.000Z,1,FAN_IN,high
syn_evt_00000000e73e_000000001bf12ecc,wallet,syn_w_0000000000000fe8,2026-07-20T00:05:08.000Z,1,FAN_IN,high
syn_evt_00000000e73f_000000001bf14dbb,wallet,syn_w_0000000000000fe9,2026-07-20T00:05:22.000Z,1,FAN_IN,high
syn_evt_00000000e740_000000001bf16caa,wallet,syn_w_0000000000000fea,2026-07-20T00:05:36.000Z,1,FAN_IN,high
syn_evt_00000000e741_000000001bf18b99,wallet,syn_w_0000000000000feb,2026-07-20T00:05:50.000Z,1,FAN_IN,high
syn_evt_00000000e742_000000001bf1aa88,wallet,syn_w_0000000000000fec,2026-07-20T00:06:04.000Z,1,FAN_IN,high
syn_evt_00000000e743_000000001bf1c977,wallet,syn_w_0000000000000fed,2026-07-20T00:06:18.000Z,1,FAN_IN,high
syn_evt_00000000e744_000000001bf1e866,wallet,syn_w_0000000000000fee,2026-07-20T00:06:32.000Z,1,FAN_IN,high
syn_evt_00000000e745_000000001bf20755,wallet,syn_w_0000000000000fef,2026-07-20T00:06:46.000Z,1,FAN_IN,high
syn_evt_00000000e746_000000001bf22644,wallet,syn_w_0000000000000ff0,2026-07-20T00:07:00.000Z,1,FAN_IN,high
syn_evt_00000000e747_000000001bf24533,wallet,syn_w_0000000000000ff1,2026-07-20T00:07:14.000Z,1,FAN_IN,high
syn_evt_00000000e748_000000001bf26422,wallet,syn_w_0000000000000ff2,2026-07-20T00:07:28.000Z,1,FAN_IN,high
syn_evt_00000000e749_000000001bf28311,wallet,syn_w_0000000000000ff3,2026-07-20T00:07:42.000Z,1,FAN_IN,high
syn_evt_00000000e74a_000000001bf2a200,wallet,syn_w_0000000000000ff4,2026-07-20T00:07:56.000Z,1,FAN_IN,high
syn_evt_00000000e74b_000000001bf2c0ef,wallet,syn_w_0000000000000ff5,2026-07-20T00:08:10.000Z,1,FAN_IN,high
syn_evt_00000000e74c_000000001bf2dfde,wallet,syn_w_0000000000000ff6,2026-07-20T00:08:24.000Z,1,FAN_IN,high
syn_evt_00000000e74d_000000001bf2fecd,wallet,syn_w_0000000000000ff7,2026-07-20T00:08:38.000Z,1,FAN_IN,high
syn_evt_00000000e74e_000000001bf31dbc,wallet,syn_w_0000000000000ff8,2026-07-20T00:08:52.000Z,1,FAN_IN,high
syn_evt_00000000e74f_000000001bf33cab,wallet,syn_w_0000000000000ff9,2026-07-20T00:09:06.000Z,1,FAN_IN,high
syn_evt_00000000e750_000000001bf35b9a,wallet,syn_w_000000000000109a,2026-07-26T00:00:00.000Z,1,FAN_IN,high
syn_evt_00000000e751_000000001bf37a89,wallet,syn_w_000000000000109b,2026-07-26T00:00:14.000Z,1,FAN_IN,high
syn_evt_00000000e752_000000001bf39978,wallet,syn_w_000000000000109c,2026-07-26T00:00:28.000Z,1,FAN_IN,high
syn_evt_00000000e753_000000001bf3b867,wallet,syn_w_000000000000109d,2026-07-26T00:00:42.000Z,1,FAN_IN,high
syn_evt_00000000e754_000000001bf3d756,wallet,syn_w_000000000000109e,2026-07-26T00:00:56.000Z,1,FAN_IN,high
syn_evt_00000000e755_000000001bf3f645,wallet,syn_w_000000000000109f,2026-07-26T00:01:10.000Z,1,FAN_IN,high
syn_evt_00000000e756_000000001bf41534,wallet,syn_w_00000000000010a0,2026-07-26T00:01:24.000Z,1,FAN_IN,high
syn_evt_00000000e757_000000001bf43423,wallet,syn_w_00000000000010a1,2026-07-26T00:01:38.000Z,1,FAN_IN,high
syn_evt_00000000e758_000000001bf45312,wallet,syn_w_00000000000010a2,2026-07-26T00:01:52.000Z,1,FAN_IN,high
syn_evt_00000000e759_000000001bf47201,wallet,syn_w_00000000000010a3,2026-07-26T00:02:06.000Z,1,FAN_IN,high
syn_evt_00000000e75a_000000001bf490f0,wallet,syn_w_00000000000010a4,2026-07-26T00:02:20.000Z,1,FAN_IN,high
syn_evt_00000000e75b_000000001bf4afdf,wallet,syn_w_00000000000010a5,2026-07-26T00:02:34.000Z,1,FAN_IN,high
syn_evt_00000000e75c_000000001bf4cece,wallet,syn_w_00000000000010a6,2026-07-26T00:02:48.000Z,1,FAN_IN,high
syn_evt_00000000e75d_000000001bf4edbd,wallet,syn_w_00000000000010a7,2026-07-26T00:03:02.000Z,1,FAN_IN,high
syn_evt_00000000e75e_000000001bf50cac,wallet,syn_w_00000000000010a8,2026-07-26T00:03:16.000Z,1,FAN_IN,high
syn_evt_00000000e75f_000000001bf52b9b,wallet,syn_w_00000000000010a9,2026-07-26T00:03:30.000Z,1,FAN_IN,high
syn_evt_00000000e760_000000001bf54a8a,wallet,syn_w_00000000000010aa,2026-07-26T00:03:44.000Z,1,FAN_IN,high
syn_evt_00000000e761_000000001bf56979,wallet,syn_w_00000000000010ab,2026-07-26T00:03:58.000Z,1,FAN_IN,high
syn_evt_00000000e762_000000001bf58868,wallet,syn_w_00000000000010ac,2026-07-26T00:04:12.000Z,1,FAN_IN,high
syn_evt_00000000e763_000000001bf5a757,wallet,syn_w_00000000000010ad,2026-07-26T00:04:26.000Z,1,FAN_IN,high
syn_evt_00000000e764_000000001bf5c646,wallet,syn_w_00000000000010ae,2026-07-26T00:04:40.000Z,1,FAN_IN,high
syn_evt_00000000e765_000000001bf5e535,wallet,syn_w_00000000000010af,2026-07-26T00:04:54.000Z,1,FAN_IN,high
syn_evt_00000000e766_000000001bf60424,wallet,syn_w_00000000000010b0,2026-07-26T00:05:08.000Z,1,FAN_IN,high
syn_evt_00000000e767_000000001bf62313,wallet,syn_w_00000000000010b1,2026-07-26T00:05:22.000Z,1,FAN_IN,high
syn_evt_00000000e768_000000001bf64202,wallet,syn_w_00000000000010b2,2026-07-26T00:05:36.000Z,1,FAN_IN,high
syn_evt_00000000e769_000000001bf660f1,wallet,syn_w_00000000000010b3,2026-07-26T00:05:50.000Z,1,FAN_IN,high
syn_evt_00000000e76a_000000001bf67fe0,wallet,syn_w_00000000000010b4,2026-07-26T00:06:04.000Z,1,FAN_IN,high
syn_evt_00000000e76b_000000001bf69ecf,wallet,syn_w_00000000000010b5,2026-07-26T00:06:18.000Z,1,FAN_IN,high
syn_evt_00000000e76c_000000001bf6bdbe,wallet,syn_w_00000000000010b6,2026-07-26T00:06:32.000Z,1,FAN_IN,high
syn_evt_00000000e76d_000000001bf6dcad,wallet,syn_w_00000000000010b7,2026-07-26T00:06:46.000Z,1,FAN_IN,high
syn_evt_00000000e76e_000000001bf6fb9c,wallet,syn_w_00000000000010b8,2026-07-26T00:07:00.000Z,1,FAN_IN,high
syn_evt_00000000e76f_000000001bf71a8b,wallet,syn_w_00000000000010b9,2026-07-26T00:07:14.000Z,1,FAN_IN,high
syn_evt_00000000e770_000000001bf7397a,wallet,syn_w_00000000000010ba,2026-07-26T00:07:28.000Z,1,FAN_IN,high
syn_evt_00000000e771_000000001bf75869,wallet,syn_w_00000000000010bb,2026-07-26T00:07:42.000Z,1,FAN_IN,high
syn_evt_00000000e772_000000001bf77758,wallet,syn_w_00000000000010bc,2026-07-26T00:07:56.000Z,1,FAN_IN,high
syn_evt_00000000e773_000000001bf79647,wallet,syn_w_0000000000001194,2026-07-05T00:00:00.000Z,1,PORT_SHIFT,high
syn_evt_00000000e774_000000001bf7b536,wallet,syn_w_0000000000001194,2026-07-05T00:00:38.000Z,1,PORT_SHIFT,high
syn_evt_00000000e775_000000001bf7d425,wallet,syn_w_0000000000001194,2026-07-05T00:01:16.000Z,1,PORT_SHIFT,high
syn_evt_00000000e776_000000001bf7f314,wallet,syn_w_0000000000001194,2026-07-05T00:01:54.000Z,1,PORT_SHIFT,high
syn_evt_00000000e777_000000001bf81203,wallet,syn_w_0000000000001194,2026-07-05T00:02:32.000Z,1,PORT_SHIFT,high
syn_evt_00000000e778_000000001bf830f2,wallet,syn_w_0000000000001194,2026-07-05T00:03:10.000Z,1,PORT_SHIFT,high
syn_evt_00000000e779_000000001bf84fe1,wallet,syn_w_0000000000001194,2026-07-05T00:03:48.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77a_000000001bf86ed0,wallet,syn_w_0000000000001194,2026-07-05T00:04:26.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77b_000000001bf88dbf,wallet,syn_w_0000000000001194,2026-07-05T00:05:04.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77c_000000001bf8acae,wallet,syn_w_0000000000001194,2026-07-05T00:05:42.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77d_000000001bf8cb9d,wallet,syn_w_0000000000001194,2026-07-05T00:06:20.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77e_000000001bf8ea8c,wallet,syn_w_0000000000001194,2026-07-05T00:06:58.000Z,1,PORT_SHIFT,high
syn_evt_00000000e77f_000000001bf9097b,wallet,syn_w_0000000000001194,2026-07-05T00:07:36.000Z,1,PORT_SHIFT,high
syn_evt_00000000e780_000000001bf9286a,wallet,syn_w_0000000000001194,2026-07-05T00:08:14.000Z,1,PORT_SHIFT,high
syn_evt_00000000e781_000000001bf94759,wallet,syn_w_0000000000001194,2026-07-05T00:08:52.000Z,1,PORT_SHIFT,high
syn_evt_00000000e782_000000001bf96648,wallet,syn_w_0000000000001194,2026-07-05T00:09:30.000Z,1,PORT_SHIFT,high
syn_evt_00000000e783_000000001bf98537,wallet,syn_w_0000000000001194,2026-07-05T00:10:08.000Z,1,PORT_SHIFT,high
syn_evt_00000000e784_000000001bf9a426,wallet,syn_w_0000000000001194,2026-07-05T00:10:46.000Z,1,PORT_SHIFT,high
syn_evt_00000000e785_000000001bf9c315,wallet,syn_w_0000000000001194,2026-07-05T00:11:24.000Z,1,PORT_SHIFT,high
syn_evt_00000000e786_000000001bf9e204,wallet,syn_w_0000000000001194,2026-07-05T00:12:02.000Z,1,PORT_SHIFT,high
syn_evt_00000000e787_000000001bfa00f3,wallet,syn_w_0000000000001194,2026-07-05T00:12:40.000Z,1,PORT_SHIFT,high
syn_evt_00000000e788_000000001bfa1fe2,wallet,syn_w_0000000000001194,2026-07-05T00:13:18.000Z,1,PORT_SHIFT,high
syn_evt_00000000e789_000000001bfa3ed1,wallet,syn_w_0000000000001194,2026-07-05T00:13:56.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78a_000000001bfa5dc0,wallet,syn_w_0000000000001194,2026-07-05T00:14:34.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78b_000000001bfa7caf,wallet,syn_w_0000000000001194,2026-07-05T00:15:12.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78c_000000001bfa9b9e,wallet,syn_w_0000000000001194,2026-07-05T00:15:50.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78d_000000001bfaba8d,wallet,syn_w_0000000000001194,2026-07-05T00:16:28.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78e_000000001bfad97c,wallet,syn_w_0000000000001194,2026-07-05T00:17:06.000Z,1,PORT_SHIFT,high
syn_evt_00000000e78f_000000001bfaf86b,wallet,syn_w_0000000000001194,2026-07-05T00:17:44.000Z,1,PORT_SHIFT,high
syn_evt_00000000e790_000000001bfb175a,wallet,syn_w_0000000000001194,2026-07-05T00:18:22.000Z,1,PORT_SHIFT,high
syn_evt_00000000e791_000000001bfb3649,wallet,syn_w_0000000000001194,2026-07-05T00:19:00.000Z,1,PORT_SHIFT,high
syn_evt_00000000e792_000000001bfb5538,wallet,syn_w_0000000000001194,2026-07-05T00:19:38.000Z,1,PORT_SHIFT,high
syn_evt_00000000e793_000000001bfb7427,wallet,syn_w_0000000000001194,2026-07-05T00:20:16.000Z,1,PORT_SHIFT,high
